attrib_1,attrib_2,attrib_3,attrib_4,attrib_5,attrib_6,outlier
0.03,0.0199,0.009,0.1104,0,0.6579,0
0.051,0.4387,0.0255,0.1928,0,0.5842,0
0,0,0,0,0,0,0
0.0356,0.1043,0.006,0.1014,0.1635,0.6937,0
0.0281,0.0454,0.0105,0.2169,0.1032,0.6779,0
0.0151,0.0207,0.012,0.0947,0.1094,0.7895,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0255,0.0661,0.1019,0.1544,0.03,0.6189,0
0.0508,0.1768,0.024,0.2796,0,0.7263,0
0.0424,0.0589,0.0075,0.1274,0,0.62,0
0,0,0,0,0,0,0
0.0247,0.0478,0.012,0.104,0,0.7063,0
0,0,0,0,0,0,0
0.0316,0.1672,0.0315,0.0967,0,0.6611,0
0,0,0,0,0,0,0
0.0272,0.0764,0.057,0,0,0,0
0.0163,0.0239,0.03,0.1118,0.044,0.7558,0
0.0252,0.0032,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0602,0.2731,0.009,0.1313,0.0806,0.5474,0
0.0489,0.0916,0.018,0.136,0.0608,0.8021,0
0.0113,0.0064,0.042,0.1927,0,0.5863,0
0,0,0,0,0,0,0
0.0644,0.6202,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0085,0.004,0.039,0,0,0,0
0.0339,0.1035,0.0195,0.1567,0.0509,0.6937,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0133,0.0279,0.0315,0.123,0.0679,0.6863,0
0.0253,0.0143,0.0165,0,0,0,0
0.0114,0.0032,0.024,0,0,0,0
0.021,0.0414,0.0285,0.1836,0.0481,0.6811,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.07,0.6027,0.012,0,0,0,0
0.0272,0.1202,0.027,0.1457,0.0607,0.6463,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.012,0.0239,0.024,0.1297,0,0.6516,0
0.0298,0.0151,0.0075,0,0,0,0
0.0147,0.0088,0,0.0975,0,0.5642,0
0.0243,0.0207,0.03,0.1508,0,0.6947,0
0,0,0,0,0,0,0
0.0197,0.0056,0.0165,0,0,0,0
0.0227,0.0295,0.0555,0.1418,0.0248,0.7368,0
0,0,0,0,0,0,0
0.0125,0.004,0.015,0,0,0,0
0,0,0,0,0,0,0
0.0893,0.9602,0.0075,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0417,0.1783,0.0135,0,0,0,0
0.0254,0.0486,0.0255,0.0865,0,0.6305,0
0.02,0.0223,0.021,0.1628,0.0615,0.7095,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0348,0.0032,0.006,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0691,0.1592,0.021,0.1428,0.0357,0.6842,0
0.0351,0.0772,0.024,0,0,0,0
0.0565,0.3201,0.009,0.1745,0,0.6253,0
0,0,0,0,0,0,0
0.0605,0.5764,0.021,0.3481,0,0.6905,0
0.0593,0.3535,0.0165,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0366,0.0868,0.0105,0.2494,0,0.7663,0
0.0475,0.992,0.024,0,0,0,0
0.0432,0.1107,0.018,0,0,0,0
0.055,0.0048,0.0105,0,0,0,0
0.029,0.0613,0.009,0.1297,0.1383,0.7274,0
0.0287,0.0398,0.021,0,0,0,0
0.022,0.0175,0.0105,0.1105,0,0.7263,0
0,0,0,0,0,0,0
0.0176,0.0183,0.009,0.1377,0.1284,0.6789,0
0.02,0.0104,0.0315,0.1529,0.0464,0.6695,0
0.0465,0.2102,0.0105,0.1811,0.0452,0.5684,0
0,0,0,0,0,0,0
0.0222,0.0143,0.0135,0,0,0,0
0.0297,0.0032,0.0495,0,0,0,0
0.025,0.0311,0.0195,0.0865,0,0.6842,0
0.0401,0.6513,0.012,0.2043,0,0.7042,0
0.0891,0.0072,0.0015,0,0,0,0
0.0699,0.3941,0.0195,0,0,0,0
0.0909,0.6481,0.0195,0.325,0,0.5758,0
0.0223,0.004,0.039,0.1464,0.0253,0.7537,0
0,0,0,0,0,0,0
0.0387,0.2532,0.015,0.1594,0,0.6347,0
0.0208,0.0756,0.042,0.1639,0,0.5968,0
0.0352,0.6377,0.0405,0.1451,0.0195,0.6232,0
0.0115,0.0032,0.1064,0.0708,0.0107,0.7379,0
0.0371,0.1003,0.0375,0.1501,0.0373,0.6568,0
0.0192,0.0605,0.045,0.0933,0,0.7663,0
0,0,0,0,0,0,0
0.0605,0.1242,0.0165,0.235,0,0.7547,0
0.0104,0.0167,0.072,0.1153,0,0.7779,0
0.0386,0.6959,0.0105,0,0,0,0
0.0582,0.2946,0.0165,0.2076,0.0346,0.6674,0
0.0217,0.039,0.021,0,0,0,0
0.0301,0.051,0.03,0,0,0,0
0.012,0.0056,0.0255,0.1159,0,0.6189,0
0.0399,0.0032,0.003,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0092,0.0032,0.0495,0.2691,0,0.4853,0
0,0,0,0,0,0,0
0.0207,0.0143,0.0915,0,0,0,0
0.0136,0.0088,0.015,0.186,0,0.7211,0
0,0,0,0,0,0,0
0.049,0.3368,0.0075,0.1782,0,0.58,0
0.0151,0.0056,0.018,0,0,0,0
0,0,0,0,0,0,0
0.0136,0.0072,0.042,0.1269,0.0314,0.6811,0
0,0,0,0,0,0,0
0.015,0.0032,0.021,0.1181,0,0.8947,0
0,0,0,0,0,0,0
0.031,0.0533,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0374,0.0852,0.0375,0,0,0,0
0.0304,0.0852,0.0135,0.1601,0,0.7021,0
0,0,0,0,0,0,0
0.0185,0.0303,0.024,0,0,0,0
0.0202,0.0199,0.09,0,0,0,0
0.0203,0.0096,0.0165,0.1523,0,0.7505,0
0.0215,0.0223,0.0195,0.1159,0.0451,0.7589,0
0,0,0,0,0,0,0
0.0113,0.0032,0.0345,0,0,0,0
0.0182,0.0032,0.0105,0,0,0,0
0.0814,0.6664,0.021,0.2388,0,0.6442,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0165,0.0088,0.0615,0,0,0,0
0.0189,0.0398,0.0315,0.108,0.0426,0.76,0
0.0516,0.5852,0.036,0.1665,0.0589,0.5253,0
0.0318,0.0382,0.021,0.1485,0,0.6874,0
0.0121,0.0111,0.081,0.1955,0.014,0.6053,0
0.0417,0.172,0.0135,0.2315,0,0.7674,0
0.0193,0.0709,0.0225,0.2524,0.0441,0.6642,0
0.0305,0.1935,0.0435,0.3425,0,0.7421,0
0,0,0,0,0,0,0
0.0221,0.0239,0.018,0.1472,0,0.5337,0
0,0,0,0,0,0,0
0.0333,0.3543,0.0435,0.157,0.0121,0.7358,0
0.0268,0.0032,0.024,0,0,0,0
0.0239,0.0096,0.0285,0.2878,0,0.4411,0
0.0337,0.0732,0.036,0.1601,0,0.7505,0
0,0,0,0,0,0,0
0.0776,0.0032,0.003,0,0,0,0
0.0208,0.0096,0.0345,0,0,0,0
0,0,0,0,0,0,0
0.0264,0.0231,0.0105,0.1915,0.0845,0.7221,0
0.055,0.9745,0.0045,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0393,0.3416,0.048,0.1731,0,0.6158,0
0,0,0,0,0,0,0
0.0393,0.0876,0.0135,0.1726,0.077,0.7537,0
0.0141,0.004,0.0225,0.1609,0,0.6232,0
0.0252,0.0056,0.0075,0.1141,0,0.8242,0
0.0232,0.0478,0.033,0.2338,0.0417,0.7116,0
0,0,0,0,0,0,0
0.0187,0.0239,0.033,0.1628,0,0.5389,0
0,0,0,0,0,0,0
0.0449,0.8551,0.024,0,0,0,0
0.009,0.0048,0.0285,0.1312,0,0.6579,0
0.0174,0.0056,0.048,0,0,0,0
0.0309,0.0732,0.0225,0.1748,0,0.5,0
0.0334,0.0717,0.027,0.1097,0,0.5695,0
0.019,0.0199,0.048,0,0,0,0
0.0536,0.207,0.021,0.2904,0,0.6074,0
0.0162,0.0303,0.054,0.2003,0.0345,0.6821,0
0.1408,0.0048,0.003,0,0,0,0
0.0106,0.0135,0.024,0,0,0,0
0.0092,0.008,0.0795,0.1071,0.0686,0.74,0
0.02,0.0032,0.0285,0,0,0,0
0,0,0,0,0,0,0
0.0402,0.3328,0.006,0,0,0,0
0.0202,0.0096,0.0375,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0344,0.3081,0.009,0.1565,0,0.6789,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0233,0.0486,0.0285,0.1653,0,0.7905,0
0.0201,0.0334,0.012,0.1214,0,0.8389,0
0.0318,0.2747,0.0345,0.1478,0,0.5747,0
0.0238,0.0263,0.009,0.1986,0,0.6989,0
0.031,0.0239,0.018,0,0,0,0
0.0708,0.9889,0.024,0.1303,0,0.5389,0
0.0222,0.0064,0.003,0,0,0,0
0.0297,0.0939,0.0225,0.0924,0,0.5389,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0287,0.1115,0.009,0.0751,0,0.8095,0
0.0195,0.0088,0.033,0.1193,0,0.5421,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.048,0.3097,0.039,0,0,0,0
0.0196,0.0263,0.0255,0.1148,0,0.6747,0
0.032,0.043,0.0285,0.1566,0.0408,0.7189,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0423,0.1688,0.0315,0.1638,0,0.8305,0
0.0287,0.0072,0.0105,0.2315,0,0.7095,0
0,0,0,0,0,0,0
0.0261,0.1457,0.0795,0.1362,0.0276,0.6905,0
0.0173,0.0303,0.0195,0.1401,0.0483,0.7884,0
0.053,0.2221,0.009,0.2231,0,0.5611,0
0.0417,0.211,0.009,0,0,0,0
0.0326,0.0438,0.0165,0.2168,0,0.74,0
0.0211,0.0032,0.006,0,0,0,0
0,0,0,0,0,0,0
0.0253,0.0127,0.0225,0.1885,0.0323,0.6832,0
0.0656,0.418,0.0165,0,0,0,0
0.0233,0.0645,0.0075,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0476,0.7444,0.006,0.1712,0,0.5347,0
0.0384,0.3248,0.015,0.13,0,0.6726,0
0.053,0.2293,0.015,0.2047,0.0358,0.7011,0
0.0309,0.0836,0.012,0.12,0.0793,0.6537,0
0.0201,0.0088,0.054,0.1789,0,0.5937,0
0,0,0,0,0,0,0
0.0322,0.0486,0.051,0.1231,0.0314,0.7316,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0397,0.2245,0.021,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0439,0.3169,0.027,0.1439,0,0.5011,0
0.0468,0.2675,0.0075,0.2869,0,0.8168,0
0.0348,0.1019,0.0075,0.1109,0.0619,0.5916,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0227,0.0438,0.0315,0.1653,0,0.7042,0
0,0,0,0,0,0,0
0.0234,0.0326,0.057,0.2546,0,0.6926,0
0,0,0,0,0,0,0
0.0205,0.0032,0.051,0,0,0,0
0.0448,0.1282,0.0195,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0349,0.082,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0207,0.0199,0.027,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0443,0.5279,0.048,0.1298,0,0.5768,0
0.0219,0.0143,0.0105,0.1298,0,0.7284,0
0.031,0.0486,0.012,0.14,0.0979,0.6937,0
0.0213,0.0167,0.018,0,0,0,0
0.0265,0.0303,0.054,0,0,0,0
0.0229,0.1035,0.069,0.1046,0,0.3758,0
0.0254,0.047,0.0225,0.1295,0.0546,0.7663,0
0.0569,0.992,0.0045,0.152,0,0.3379,0
0.0293,0.1059,0.0555,0.1848,0.0157,0.7642,0
0.0137,0.0032,0.021,0.1839,0,0.4674,0
0.0336,0.168,0.021,0.2122,0.0716,0.5905,0
0.0177,0.0215,0.0405,0.1138,0.0595,0.68,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0362,0.1003,0.0285,0,0,0,0
0,0,0,0,0,0,0
0.1105,0.0032,0.0045,0,0,0,0
0.0217,0.0151,0.0075,0,0,0,0
0.0218,0.0271,0.069,0,0,0,0
0.0198,0.0215,0.1109,0,0,0,0
0.0491,0.9029,0.1109,0.1219,0,0.2958,0
0,0,0,0,0,0,0
0.0074,0.004,0.06,0.0782,0.0406,0.6737,0
0.029,0.0549,0.0135,0.1589,0.2197,0.7484,0
0,0,0,0,0,0,0
0.0448,0.2309,0.0405,0.1502,0,0.6821,0
0,0,0,0,0,0,0
0.0134,0.0056,0.0345,0.1095,0,0.6663,0
0.0601,0.008,0.003,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1013,0.0032,0.0015,0,0,0,0
0.0255,0.0143,0.0135,0,0,0,0
0,0,0,0,0,0,0
0.0453,0.3225,0.027,0.1544,0,0.6337,0
0.0365,0.1521,0.0105,0.1252,0.1548,0.6179,0
0.0368,0.0127,0.003,0.2462,0,0.6442,0
0.0284,0.0908,0.0705,0.15,0.0251,0.7495,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0404,0.1385,0.03,0.2584,0.0257,0.7421,0
0.0166,0.0167,0.0435,0.121,0,0.6716,0
0.2097,0.008,0.003,0,0,0,0
0,0,0,0,0,0,0
0.0269,0.0812,0.027,0.1178,0.0511,0.76,0
0.0894,0.9801,0.018,0,0,0,0
0,0,0,0,0,0,0
0.0221,0.1369,0.081,0.0825,0,0.7789,0
0,0,0,0,0,0,0
0.0233,0.0032,0.0075,0.1946,0,0.74,0
0.0193,0.0398,0.0555,0.0924,0.0174,0.7768,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0428,0.1847,0.0285,0.1719,0.0381,0.6884,0
0.0194,0.0032,0.063,0,0,0,0
0.0346,0.1107,0.012,0.1448,0.0719,0.76,0
0.0302,0.0398,0.006,0.1506,0,0.6789,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0259,0.0223,0.0165,0.2448,0,0.6589,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0373,0.0939,0.006,0.1859,0,0.6411,0
0.038,0.0032,0.0285,0,0,0,0
0.0156,0.0104,0.039,0.1253,0.0374,0.6611,0
0,0,0,0,0,0,0
0.023,0.1051,0.0225,0.2365,0,0.7484,0
0,0,0,0,0,0,0
0.022,0.008,0.015,0,0,0,0
0.0282,0.0494,0.0225,0.1696,0,0.8368,0
0.0725,0.9689,0.0105,0.1607,0,0.3737,0
0,0,0,0,0,0,0
0.0666,0.4379,0.003,0,0,0,0
0,0,0,0,0,0,0
0.0608,0.164,0.0315,0,0,0,0
0,0,0,0,0,0,0
0.0209,0.0064,0.0075,0.1151,0,0.7874,0
0,0,0,0,0,0,0
0.0576,0.34,0.015,0.1728,0,0.4989,0
0,0,0,0,0,0,0
0.0316,0.0032,0.0045,0.1342,0,0.6263,0
0.0488,0.1298,0.012,0.1382,0.0971,0.7158,0
0.0238,0.0111,0.0105,0.181,0,0.6011,0
0.2705,0.0072,0.0015,0,0,0,0
0.0584,0.5613,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.029,0.0167,0.0105,0,0,0,0
0.0624,0.3662,0.009,0.2153,0.0663,0.7221,0
0.0224,0.0032,0.0075,0,0,0,0
0.0187,0.0056,0.042,0.1467,0,0.6842,0
0,0,0,0,0,0,0
0.0228,0.0279,0.0195,0,0,0,0
0.0346,0.2237,0.0225,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0206,0.0159,0.03,0.2202,0,0.4547,0
0,0,0,0,0,0,0
0.0514,0.8479,0.018,0,0,0,0
0.0309,0.1019,0.0225,0.0843,0.0335,0.6979,0
0,0,0,0,0,0,0
0.0394,0.7914,0.0315,0.1539,0,0.5758,0
0,0,0,0,0,0,0
0.0301,0.1234,0.045,0.152,0.0273,0.7484,0
0.0212,0.0303,0.048,0.1123,0,0.6474,0
0.0241,0.0462,0.018,0.1456,0,0.7368,0
0.0435,0.3248,0.0135,0.1662,0,0.7811,0
0,0,0,0,0,0,0
0.0352,0.1807,0.024,0.1663,0,0.7463,0
0.0531,0.004,0.0045,0,0,0,0
0.0298,0.0096,0.015,0.1415,0,0.5989,0
0.0156,0.0454,0.0135,0.1671,0,0.5232,0
0.0477,0.1783,0.0105,0.1197,0,0.5884,0
0,0,0,0,0,0,0
0.0169,0.0064,0.0195,0.1677,0,0.8716,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0174,0.0247,0.006,0.131,0,0.6179,0
0.0218,0.0104,0.0315,0.1028,0,0.5958,0
0.024,0.0326,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0219,0.0271,0.048,0.2259,0,0.64,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0177,0.004,0.0105,0.1743,0.1043,0.7726,0
0,0,0,0,0,0,0
0.0416,0.2651,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0207,0.004,0.0075,0.1315,0,0.5895,0
0.0108,0.004,0.0225,0,0,0,0
0.0506,0.7293,0.0195,0,0,0,0
0.0141,0.0088,0.0525,0.2589,0,0.6168,0
0.0185,0.0143,0.039,0.1571,0.0271,0.7632,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0131,0.0032,0.0225,0.1609,0.0564,0.7274,0
0.0155,0.0414,0.009,0,0,0,0
0.0731,0.0032,0.0015,0,0,0,0
0.035,0.0342,0.0255,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0206,0.0072,0.0285,0.1975,0,0.5516,0
0,0,0,0,0,0,0
0.026,0.0725,0.0075,0.1244,0,0.6947,0
0.0074,0.0032,0.054,0.1007,0.0211,0.6579,0
0.0356,0.1473,0.0315,0.1683,0,0.66,0
0.0332,0.047,0.015,0.1495,0,0.7105,0
0.0134,0.0709,0.099,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0248,0.0088,0.051,0.2964,0,0.5589,0
0.0255,0.0199,0.009,0.1436,0.0619,0.7916,0
0.0498,0.332,0.012,0,0,0,0
0.0336,0.0502,0.0105,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0198,0.0088,0.024,0.1083,0.0241,0.6168,0
0.0417,0.0955,0.0105,0.1547,0.0933,0.6495,0
0,0,0,0,0,0,0
0.0225,0.0406,0.057,0.1659,0,0.78,0
0.0559,0.2046,0.0195,0.166,0.0461,0.6916,0
0,0,0,0,0,0,0
0.0512,0.3432,0.018,0,0,0,0
0.0453,0.0868,0.0315,0,0,0,0
0.066,0.4132,0.003,0.1856,0,0.5474,0
0,0,0,0,0,0,0
0.0177,0.0533,0.093,0,0,0,0
0.0223,0.0072,0.0195,0,0,0,0
0.037,0.8973,0.0105,0.0905,0,0.3768,0
0.0228,0.0549,0.0735,0.1406,0.0187,0.6737,0
0.0275,0.0525,0.021,0.1409,0.0607,0.7137,0
0.0131,0.0056,0.009,0,0,0,0
0.0228,0.035,0.0105,0,0,0,0
0.0313,0.1664,0.0675,0.2121,0,0.9147,0
0,0,0,0,0,0,0
0.0299,0.0374,0.045,0.173,0,0.6632,0
0.0222,0.035,0.018,0.1253,0,0.6758,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0094,0.0032,0.039,0.1963,0,0.5516,0
0.0439,0.2261,0.027,0.1966,0,0.7863,0
0.0264,0.0318,0.033,0.0846,0.0374,0.7179,0
0.027,0.078,0.0315,0.1222,0.0472,0.7358,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0223,0.0191,0.0045,0,0,0,0
0.0246,0.0454,0.0285,0,0,0,0
0.0232,0.0088,0.027,0,0,0,0
0,0,0,0,0,0,0
0.0356,0.1186,0.018,0.1517,0.0163,0.5726,0
0.0389,0.0104,0.003,0,0,0,0
0.0271,0.0334,0.0285,0.1493,0,0.7937,0
0.0158,0.0032,0.0345,0,0,0,0
0.0406,0.0645,0.012,0.1214,0,0.5705,0
0.0237,0.0279,0.0105,0.1516,0.1183,0.7811,0
0.0513,0.0032,0.0165,0,0,0,0
0.0277,0.0088,0.006,0,0,0,0
0.0251,0.004,0.006,0,0,0,0
0.0208,0.0326,0.036,0.1721,0.0564,0.6853,0
0,0,0,0,0,0,0
0.0574,0.9642,0.0135,0.2051,0,0.6284,0
0.0234,0.1083,0.0735,0.1636,0,0.6379,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0438,0.2333,0.0345,0.2766,0,0.6789,0
0.0159,0.0096,0.0345,0.2566,0.0375,0.6895,0
0.0149,0.0462,0.1889,0.0655,0,0.6968,0
0.0466,0.5135,0.0075,0,0,0,0
0.0191,0.004,0.0315,0,0,0,0
0.0125,0.0143,0.045,0,0,0,0
0.0061,0.0032,0.024,0,0,0,0
0.0161,0.0104,0.0555,0.0984,0,0.8358,0
0.0127,0.0287,0.0675,0.1019,0.0406,0.8189,0
0.0223,0.0072,0.024,0,0,0,0
0,0,0,0,0,0,0
0.014,0.0048,0.0345,0.2018,0,0.6284,0
0,0,0,0,0,0,0
0.0187,0.0159,0.048,0.1768,0,0.5284,0
0.0658,0.2723,0.003,0.2008,0.1455,0.6432,0
0.0479,0.0032,0.0045,0,0,0,0
0.0178,0.0048,0.042,0,0,0,0
0,0,0,0,0,0,0
0.0072,0.0032,0.063,0,0,0,0
0.046,0.4451,0.006,0.1226,0.1893,0.2326,0
0.0512,0.3798,0.015,0,0,0,0
0,0,0,0,0,0,0
0.0121,0.0295,0.018,0.1086,0.0895,0.7274,0
0.0443,0.0191,0.003,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0671,0.7739,0.018,0,0,0,0
0,0,0,0,0,0,0
0.0322,0.0486,0.03,0.1647,0.0314,0.8853,0
0.0112,0.0096,0.093,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0395,0.0955,0.009,0.181,0,0.7053,0
0.0507,0.9021,0.003,0.2985,0,0.7358,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0285,0.0207,0.0105,0,0,0,0
0.0194,0.0175,0.0075,0,0,0,0
0.0182,0.0056,0.021,0.1477,0,0.82,0
0,0,0,0,0,0,0
0.0152,0.0557,0.039,0.1705,0.0566,0.6053,0
0.0646,0.4904,0.0045,0.2707,0.1103,0.7653,0
0.0307,0.0732,0.0285,0.1709,0.0325,0.7768,0
0.0333,0.1003,0.0315,0.0549,0.0953,0.5853,0
0.0227,0.039,0.03,0.1655,0.0566,0.7242,0
0,0,0,0,0,0,0
0.0606,0.9944,0.0105,0.2495,0,0.4105,0
0.0851,0.9936,0.009,0.3095,0,0.6116,0
0,0,0,0,0,0,0
0.0308,0.0326,0.0285,0,0,0,0
0.0962,0.1791,0.006,0.1854,0.0584,0.5547,0
0,0,0,0,0,0,0
0.0361,0.246,0.036,0.1849,0.0176,0.8537,0
0.0271,0.0995,0.027,0.2366,0.051,0.8095,0
0.0629,0.7978,0.0045,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0206,0.0088,0.0225,0,0,0,0
0.0394,0.1728,0.0225,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0365,0.0398,0.0105,0.2126,0,0.8032,0
0.0492,0.1186,0.012,0.2333,0,0.7726,0
0.0255,0.2349,0.0495,0.2094,0,0.7347,0
0.0343,0.1497,0.018,0.0894,0,0.7232,0
0.0805,0.3049,0.003,0.2266,0.134,0.5253,0
0.0297,0.0032,0.0075,0.1998,0.112,0.5768,0
0,0,0,0,0,0,0
0.0197,0.0231,0.012,0.1473,0.0789,0.7347,0
0,0,0,0,0,0,0
0.0361,0.3033,0.0195,0.1301,0,0.5832,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0299,0.0605,0.0195,0.1559,0.0925,0.6758,0
0.086,0.7715,0.0135,0.202,0,0.4621,0
0.0593,0.7795,0.0135,0,0,0,0
0.0338,0.0414,0.006,0.1169,0,0.6295,0
0,0,0,0,0,0,0
0.0393,0.1385,0.033,0.111,0,0.6463,0
0.0508,0.5374,0.0075,0.1784,0,0.5821,0
0,0,0,0,0,0,0
0.0171,0.0032,0.006,0,0,0,0
0.0345,0.3734,0.015,0,0,0,0
0,0,0,0,0,0,0
0.0299,0.1505,0.036,0.1945,0.0277,0.6284,0
0.0294,0.0311,0.015,0,0,0,0
0.043,0.285,0.0105,0,0,0,0
0.0373,0.1314,0.0075,0.1503,0,0.6737,0
0.0562,0.2572,0.012,0,0,0,0
0.0139,0.0032,0.0135,0.2224,0,0.5221,0
0.0526,0.1242,0.021,0.1331,0,0.6305,0
0.0158,0.0215,0.0315,0,0,0,0
0.0178,0.043,0.1229,0.0841,0.0301,0.6726,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0211,0.0223,0.015,0.2412,0.0574,0.58,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0139,0.0072,0.1244,0.0984,0,0.7726,0
0,0,0,0,0,0,0
0.0172,0.0151,0.0675,0.1441,0.0224,0.6895,0
0.0295,0.0613,0.0285,0.1206,0,0.6389,0
0.0213,0.0135,0.009,0,0,0,0
0.0232,0.0175,0.0345,0.1007,0,0.6905,0
0,0,0,0,0,0,0
0.0256,0.0159,0.015,0.1377,0.0566,0.8158,0
0.0114,0.0048,0.1244,0,0,0,0
0.0486,0.2811,0.0435,0.1326,0,0.5926,0
0.0514,0.992,0.018,0,0,0,0
0.0199,0.0215,0.0345,0,0,0,0
0.0242,0.0223,0.0225,0,0,0,0
0.0648,0.6314,0.015,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0476,0.0048,0.003,0,0,0,0
0,0,0,0,0,0,0
0.0338,0.0279,0.0195,0,0,0,0
0.0491,0.2978,0.0075,0,0,0,0
0.0583,0.668,0.027,0.2219,0,0.5947,0
0.0347,0.1967,0.015,0.1378,0,0.6074,0
0.0384,0.117,0.0195,0.1886,0,0.74,0
0.035,0.2755,0.0225,0,0,0,0
0.0335,0.0565,0.0555,0,0,0,0
0.011,0.0088,0.0615,0.1232,0,0.5663,0
0,0,0,0,0,0,0
0.0244,0.0581,0.039,0.193,0.0379,0.7158,0
0.0119,0.0255,0.0405,0.0441,0,0.5905,0
0.0307,0.051,0.0615,0.1551,0.0098,0.7516,0
0,0,0,0,0,0,0
0.0627,0.3973,0.0165,0.2284,0,0.6979,0
0,0,0,0,0,0,0
0.0243,0.0533,0.015,0.1195,0.0693,0.7358,0
0.0268,0.004,0.006,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0065,0.0048,0.0525,0.1406,0.0371,0.5716,0
0.0394,0.172,0.015,0.1957,0.0328,0.7589,0
0,0,0,0,0,0,0
0.0239,0.1218,0.081,0.1017,0.0144,0.5905,0
0.018,0.0032,0.0495,0.1578,0.0318,0.5568,0
0.0074,0.0032,0,0,0,0,0
0.0146,0.0096,0.042,0,0,0,0
0,0,0,0,0,0,0
0.0166,0.0143,0.0135,0,0,0,0
0.0242,0.0064,0.024,0.1423,0.0406,0.6989,0
0.0273,0.0199,0.009,0,0,0,0
0.025,0.0207,0.0135,0.1333,0.0735,0.7011,0
0.0412,0.0175,0.0045,0,0,0,0
