Dim_1,Dim_2,Dim_3,outlier
0.001096,0.00786,0.006958,0
0.006579,0.01229,0.006204,0
0.001096,0.007744,0.006185,0
0.001096,0.011879,0.006314,0
0.001096,0.006564,0.006277,0
0.001096,0.007341,0.006148,0
0,0.004227,0.006167,0
0.002193,0.049139,0.026452,0
0,0.0462,0.026452,0
0.001096,0.005072,0.006204,0
0.007675,0.004127,0.006204,0
0,0.003513,0.006921,0
0,0.004358,0.00624,0
0.005482,0.004187,0.006977,0
0.003289,0.003784,0.006885,0
0.002193,0.002955,0.006222,0
0.003289,0.004211,0.006204,0
0.001096,0.007222,0.006093,0
0.001096,0.004139,0.006903,0
0.001096,0.003796,0.00624,0
0.001096,0.006105,0.006848,0
0,0.049004,0.026452,0
0.001096,0.00888,0.006921,0
0.013158,0.005232,0.006185,0
0.001096,0.005451,0.007547,0
0,0.003421,0.006903,0
0.002193,0.003421,0.00624,0
0.038377,0.052505,0.026452,0
0.002193,0.006524,0.00624,0
0.002193,0.005335,0.006259,0
0,0.003425,0.006885,0
0.002193,0.005977,0.006148,0
0.002193,0.00451,0.007566,0
0,0.006508,0.006204,0
0.002193,0.003677,0.007566,0
0,0.004059,0.00624,0
0.008772,0.007656,0.007584,0
0.001096,0.005411,0.00624,0
0.002193,0.006081,0.006167,0
0,0.00784,0.006222,0
0.001096,0.003477,0.006204,0
0.002193,0.00264,0.006222,0
0.025219,0.048366,0.026416,0
0.003289,0.004646,0.006332,0
0.001096,0.004247,0.006259,0
0.002193,0.005096,0.00694,0
0.005482,0.003585,0.006277,0
0,0.048226,0.026434,0
0.001096,0.003597,0.006204,0
0.001096,0.006926,0.006204,0
0.005482,0.00396,0.006866,0
0.001096,0.003031,0.006259,0
0.001096,0.009861,0.006351,0
0,0.003772,0.006167,0
0.001096,0.005056,0.006204,0
0,0.002891,0.006222,0
0.003289,0.005666,0.006277,0
0.005482,0.003011,0.006259,0
0.012061,0.007062,0.006958,0
0.002193,0.004933,0.006277,0
0,0.003832,0.006296,0
0.005482,0.00315,0.006222,0
0.003289,0.047397,0.026416,0
0.013158,0.00323,0.006148,0
0.001096,0.003401,0.006185,0
0.003289,0.007592,0.00694,0
0.001096,0.009295,0.006204,0
0,0.00693,0.007621,0
0,0.013135,0.007547,0
0,0.003744,0.006185,0
0.002193,0.003553,0.006222,0
0.005482,0.006815,0.006204,0
0.005482,0.006165,0.006277,0
0.010965,0.007564,0.007032,0
0.002193,0.005451,0.006185,0
0.002193,0.008613,0.006204,0
0,0.004693,0.006314,0
0.001096,0.009028,0.006222,0
0.004386,0.004506,0.006204,0
0.005482,0.002971,0.006148,0
0,0.007206,0.006093,0
0.004386,0.047445,0.025642,0
0.005482,0.002907,0.006038,0
0,0.010663,0.006111,0
0.001096,0.006603,0.006111,0
0.001096,0.007026,0.006645,0
0,0.003019,0.006148,0
0.004386,0.047708,0.026324,0
0.002193,0.004139,0.006056,0
0.010965,0.002903,0.006148,0
0.010965,0.035446,0.005964,0
0.019737,0.04636,0.025642,0
0.015351,0.013857,0.005964,0
0,0.011094,0.006038,0
0,0.004773,0.006075,0
0.001096,0.005292,0.006001,0
0,0.003756,0.006148,0
0.016447,0.003621,0.006001,0
0.004386,0.006452,0.006719,0
0.002193,0.004578,0.006737,0
0,0.003968,0.006038,0
0.001096,0.011137,0.00613,0
0.003289,0.004829,0.006148,0
0.016447,0.00522,0.006075,0
0.001096,0.004988,0.006167,0
0.001096,0.006265,0.006811,0
0,0.003062,0.006148,0
0.005482,0.004311,0.006075,0
0.001096,0.009231,0.006001,0
0,0.004753,0.006204,0
0.003289,0.0206,0.006056,0
0,0.094606,0.006111,0
0.003289,0.005076,0.006075,0
0.006579,0.028623,0.005964,0
0,0.004115,0.006093,0
0.003289,0.004665,0.006056,0
0.001096,0.010591,0.006056,0
0,0.004873,0.006148,0
0.003289,0.008107,0.006075,0
0.004386,0.006041,0.006719,0
0,0.002385,0.006075,0
0,0.003449,0.006093,0
0,0.003298,0.006185,0
0.001096,0.009423,0.00613,0
0.001096,0.005248,0.0074,0
0.001096,0.006344,0.006756,0
0,0.003573,0.00613,0
0.001096,0.006229,0.007437,0
0.001096,0.006169,0.006737,0
0.001096,0.030118,0.006093,0
0,0.017725,0.006167,0
0,0.002488,0.006038,0
0.002193,0.005443,0.006056,0
0,0.008179,0.006075,0
0.001096,0.079329,0.006038,0
0.001096,0.008394,0.007547,0
0.002193,0.006775,0.006756,0
0,0.006807,0.006056,0
0.001096,0.003031,0.006093,0
0.001096,0.008103,0.006001,0
0.002193,0.005319,0.006645,0
0.005482,0.004677,0.00613,0
0.001096,0.005997,0.006148,0
0,0.002879,0.006056,0
0,0.006009,0.006038,0
0.007675,0.089697,0.025642,0
0.001096,0.007194,0.006093,0
0.010965,0.00699,0.006701,0
0.010965,0.007828,0.006701,0
0.008772,0.007764,0.006056,0
0.005482,0.002855,0.006056,0
0.001096,0.004227,0.006056,0
0.005482,0.046049,0.025642,0
0.001096,0.005156,0.006167,0
0.007675,0.048988,0.025642,0
0.001096,0.003529,0.006001,0
0.001096,0.005056,0.006056,0
0,0.01351,0.006148,0
0.001096,0.006855,0.007437,0
0,0.027622,0.00659,0
0.004386,0.012992,0.006148,0
0.016447,0.004027,0.006148,0
0.002193,0.007226,0.006001,0
0.001096,0.003984,0.006093,0
0.001096,0.006396,0.008044,0
0.016447,0.003202,0.006075,0
0.012061,0.003501,0.00613,0
0.028509,0.004358,0.006038,0
0.005482,0.003178,0.006056,0
0.001096,0.003413,0.006093,0
0,0.008091,0.00613,0
0,0.012322,0.006774,0
0,0.010571,0.006075,0
0.002193,0.005467,0.006737,0
0.002193,0.006711,0.006793,0
0.006579,0.048852,0.025642,0
0,0.0026,0.006075,0
0.001096,0.005985,0.006075,0
0.001096,0.00439,0.006038,0
0.006579,0.052353,0.025642,0
0,0.002273,0.006111,0
0.001096,0.00453,0.006093,0
0.002193,0.008545,0.00613,0
0.001096,0.007493,0.006737,0
0.002193,0.006384,0.007418,0
0.015351,0.048214,0.025606,0
0.006579,0.003505,0.006093,0
0,0.002628,0.006111,0
0.005482,0.003302,0.006019,0
0,0.005112,0.006038,0
0.002193,0.00508,0.006756,0
0.002193,0.003896,0.006222,0
0,0.004913,0.006056,0
0,0.003023,0.006056,0
0.004386,0.048075,0.025624,0
0.001096,0.005292,0.005964,0
0.005482,0.003984,0.006111,0
0,0.004239,0.006019,0
0,0.006711,0.006093,0
0,0.002883,0.006056,0
0.005482,0.005662,0.006148,0
0.001096,0.005048,0.006056,0
0.002193,0.00703,0.006701,0
0.004386,0.003278,0.006811,0
0.003289,0.004012,0.006701,0
0.012061,0.0439,0.005964,0
0.017544,0.047245,0.025606,0
0.010965,0.004542,0.006866,0
0.003289,0.007576,0.006756,0
0.002193,0.004454,0.006038,0
0.003289,0.006767,0.006774,0
0.002193,0.004331,0.006075,0
0.007675,0.021968,0.005964,0
0.001096,0.004558,0.006056,0
0,0.006707,0.006038,0
0.002193,0.002743,0.00613,0
0,0.004402,0.006756,0
0.014254,0.007672,0.006921,0
0.001096,0.008789,0.006148,0
0.016447,0.007397,0.006167,0
0.012061,0.008226,0.006148,0
0,0.007919,0.006148,0
0.013158,0.004506,0.006093,0
0,0.007764,0.006774,0
0.004386,0.004992,0.007547,0
0,0.002799,0.006111,0
0,0.00266,0.006111,0
0,0.007728,0.010842,0
0,0.002229,0.007161,0
0,0.046551,0.028551,0
0,0.002915,0.007142,0
0,0.029919,0.007216,0
0,0.005981,0.007198,0
0,0.005403,0.007216,0
0,0.024576,0.007326,0
0,0.046663,0.028588,0
0.010965,0.004055,0.007124,0
0,0.045467,0.028588,0
0,0.016919,0.00705,0
0,0.004283,0.007142,0
0,0.00768,0.007253,0
0,0.003417,0.007161,0
0,0.004697,0.007142,0
0,0.004339,0.007106,0
0,0.043321,0.007326,0
0,0.00514,0.007253,0
0,0.006572,0.00994,0
0,0.143378,0.007124,0
0,0.027267,0.00705,0
0,0.010272,0.007142,0
0,0.009941,0.007142,0
0,0.004582,0.007124,0
0.005482,0.003673,0.007179,0
0,0.005826,0.007161,0
0,0.002863,0.007142,0
0,0.002939,0.007216,0
0,0.006061,0.007216,0
0,0.003509,0.007179,0
0.005482,0.003736,0.007179,0
0,0.00833,0.00902,0
0,0.005806,0.007087,0
0,0.006265,0.008173,0
0,0.003314,0.007161,0
0,0.00593,0.007106,0
0,0.055085,0.007106,0
0,0.00323,0.007161,0
0,0.007002,0.00994,0
0,0.004813,0.008173,0
0,0.005092,0.007032,0
0,0.088804,0.028551,0
0,0.007716,0.010842,0
0,0.007596,0.007124,0
0,0.007257,0.007106,0
0,0.004454,0.009002,0
0,0.010356,0.007253,0
0.010965,0.045156,0.028551,0
0,0.048095,0.028588,0
0.005482,0.003362,0.007142,0
0,0.005858,0.007069,0
0,0.047959,0.028588,0
0,0.004402,0.008946,0
0,0.004075,0.007124,0
0,0.05146,0.028588,0
0,0.003282,0.007087,0
0,0.002512,0.007124,0
0,0.008462,0.007179,0
0,0.009634,0.007142,0
0,0.006249,0.007161,0
0,0.005627,0.007142,0
0,0.005894,0.007106,0
0,0.004127,0.007142,0
0,0.003465,0.007106,0
0,0.003294,0.007142,0
0,0.007253,0.007069,0
0.02193,0.047321,0.028551,0
0,0.004853,0.007198,0
0.010965,0.047181,0.028569,0
0,0.004199,0.007253,0
0,0.00372,0.007106,0
0,0.005571,0.010806,0
0,0.006803,0.007106,0
0,0.002241,0.007161,0
0,0.003062,0.007161,0
0,0.046352,0.028551,0
0,0.007349,0.007198,0
0,0.009207,0.007142,0
0,0.006528,0.007106,0
0,0.00439,0.008026,0
0,0.004534,0.007161,0
0,0.007305,0.007179,0
0,0.005523,0.0081,0
0,0.004761,0.007198,0
0,0.005056,0.009977,0
0,0.002983,0.006204,0
0.016447,0.007883,0.006111,0
0.001096,0.007214,0.00613,0
0.010965,0.003015,0.006167,0
0.003289,0.047712,0.026876,0
0.002193,0.006743,0.00613,0
0.002193,0.047823,0.026876,0
0.006579,0.004299,0.006774,0
0,0.004961,0.00624,0
0.025219,0.046627,0.026876,0
0.019737,0.00437,0.00613,0
0.001096,0.009263,0.006148,0
0,0.002532,0.006111,0
0.005482,0.003529,0.00624,0
0.003289,0.005292,0.006001,0
0,0.024304,0.006111,0
0,0.010475,0.005707,0
0.001096,0.0063,0.006038,0
0.001096,0.004761,0.007566,0
0.002193,0.004988,0.006866,0
0.010965,0.005004,0.00624,0
0,0.003449,0.006093,0
0,0.002887,0.006204,0
0,0.005411,0.006148,0
0,0.010364,0.006148,0
0.003289,0.00508,0.006093,0
0.003289,0.004825,0.006774,0
0.003289,0.010599,0.006093,0
0,0.002955,0.006111,0
0.002193,0.002512,0.006111,0
0,0.002137,0.006093,0
0,0.002739,0.006204,0
0.002193,0.008115,0.006111,0
0.001096,0.005918,0.006167,0
0.001096,0.006209,0.006259,0
0.005482,0.004801,0.006111,0
0,0.003055,0.006093,0
0.005482,0.004745,0.006093,0
0,0.002927,0.006111,0
0,0.002592,0.006075,0
0.001096,0.006512,0.00751,0
0.001096,0.004945,0.006038,0
0,0.0026,0.006093,0
0.002193,0.005926,0.006075,0
0.005482,0.005383,0.006111,0
0,0.002293,0.006148,0
0.001096,0.006352,0.007566,0
0,0.05518,0.006093,0
0,0.005531,0.006185,0
0,0.005611,0.006167,0
0,0.010256,0.006148,0
0.003289,0.008733,0.009075,0
0,0.004697,0.00613,0
0.002193,0.006942,0.00751,0
0,0.003621,0.006866,0
0.001096,0.005164,0.006111,0
0.001096,0.004753,0.006111,0
0.001096,0.004757,0.006259,0
0.001096,0.005196,0.006093,0
0.008772,0.089964,0.026876,0
0.006579,0.007202,0.00613,0
0.004386,0.007704,0.006148,0
0,0.005327,0.006056,0
0.005482,0.007353,0.006093,0
0,0.002692,0.006075,0
0.001096,0.004235,0.006093,0
0.003289,0.046316,0.026876,0
0.003289,0.049255,0.026876,0
0,0.005164,0.006204,0
0,0.0037,0.006774,0
0,0.010296,0.006075,0
0,0.005064,0.006093,0
0,0.003274,0.006111,0
0.002193,0.006552,0.006075,0
0,0.023631,0.006019,0
0.001096,0.012992,0.006148,0
0.005482,0.005447,0.006259,0
0,0.004769,0.006148,0
0,0.007393,0.006756,0
0,0.00398,0.006075,0
0,0.003808,0.006185,0
0,0.003106,0.006075,0
0.005482,0.005004,0.006866,0
0.001096,0.005383,0.00613,0
0.001096,0.005156,0.006111,0
0.016447,0.049119,0.026876,0
0,0.004622,0.00613,0
0.010965,0.004669,0.00613,0
0.001096,0.006101,0.006148,0
0.002193,0.006875,0.007529,0
0.003289,0.05262,0.026876,0
0.002193,0.0027,0.006148,0
0,0.003724,0.00624,0
0,0.005718,0.006093,0
0.003289,0.005989,0.006093,0
0.005482,0.004219,0.006148,0
0,0.003385,0.006148,0
0.002193,0.004546,0.006075,0
0.001096,0.004705,0.006885,0
0.005482,0.003146,0.00613,0
0.007675,0.007828,0.008247,0
0.002193,0.006723,0.008946,0
0.005482,0.003477,0.006093,0
0.010965,0.048481,0.026839,0
0,0.004801,0.00613,0
0,0.0039,0.00624,0
0.002193,0.00313,0.006111,0
0.02193,0.048342,0.026857,0
0,0.002624,0.006038,0
0.005482,0.003186,0.00613,0
0,0.004143,0.00624,0
0.001096,0.005056,0.006093,0
0,0.002879,0.006075,0
0.002193,0.006907,0.006148,0
0,0.004023,0.006756,0
0,0.003633,0.006093,0
0.005482,0.004781,0.006056,0
0,0.002616,0.006204,0
0.016447,0.004614,0.006848,0
0.02193,0.047512,0.026839,0
0.005482,0.002704,0.006111,0
0.002193,0.00695,0.007603,0
0.005482,0.003489,0.006204,0
0.003289,0.007836,0.007658,0
0.004386,0.004793,0.006885,0
0.007675,0.004327,0.006111,0
0.004386,0.002879,0.00613,0
0.003289,0.007557,0.006885,0
0.012061,0.005459,0.006111,0
0.002193,0.005631,0.00624,0
0.004386,0.007927,0.00751,0
0.016447,0.002281,0.006056,0
0.002193,0.005168,0.008339,0
0.005482,0.003712,0.006277,0
0,0.007792,0.00624,0
0,0.007864,0.006111,0
0.004386,0.047449,0.025753,0
0,0.002911,0.006148,0
0,0.002935,0.006167,0
0.001096,0.006891,0.00613,0
0.001096,0.003015,0.006222,0
0.010965,0.04756,0.025753,0
0.002193,0.007038,0.007547,0
0.005482,0.009439,0.006167,0
0,0.0115,0.006314,0
0,0.006938,0.00613,0
0.026316,0.046364,0.025753,0
0.028509,0.004514,0.006866,0
0.002193,0.00646,0.006848,0
0.001096,0.004586,0.006866,0
0,0.002672,0.00613,0
0,0.002759,0.006148,0
0.001096,0.006867,0.006314,0
0.005482,0.003601,0.006185,0
0,0.009243,0.006148,0
0.002193,0.020588,0.006093,0
0,0.078093,0.006111,0
0,0.003864,0.006185,0
0.001096,0.003178,0.006167,0
0,0.010503,0.006866,0
0.006579,0.00244,0.006185,0
0.003289,0.00522,0.006811,0
0,0.004203,0.00624,0
0.003289,0.003374,0.006811,0
0.002193,0.003788,0.006222,0
0.005482,0.00246,0.00624,0
0.002193,0.0025,0.006148,0
0,0.005403,0.00613,0
0.001096,0.00825,0.006811,0
0,0.006344,0.008173,0
0.001096,0.008195,0.00613,0
0.001096,0.004402,0.006185,0
0.001096,0.009423,0.006222,0
0.005482,0.013594,0.006111,0
0.001096,0.005104,0.006848,0
0.001096,0.003286,0.006204,0
0.001096,0.006085,0.006885,0
0.001096,0.00634,0.006829,0
0.001096,0.006177,0.006866,0
0.001096,0.003206,0.006148,0
0.001096,0.030118,0.006185,0
0.001096,0.005515,0.006204,0
0.002193,0.008095,0.006296,0
0.001096,0.006771,0.006829,0
0,0.003354,0.006185,0
0.001096,0.00571,0.006167,0
0.001096,0.005587,0.006222,0
0.001096,0.005292,0.006774,0
0.002193,0.004881,0.006774,0
0.005482,0.003445,0.00613,0
0,0.01166,0.006277,0
0.001096,0.005623,0.0081,0
0.001096,0.005985,0.006185,0
0.016447,0.089701,0.025753,0
0,0.002724,0.006167,0
0.002193,0.008131,0.008155,0
0.006579,0.012437,0.006848,0
0,0.003932,0.006204,0
0.001096,0.007744,0.006167,0
0,0.004733,0.00613,0
0.002193,0.006153,0.006277,0
0.001096,0.00437,0.006793,0
0.014254,0.046053,0.025753,0
0.001096,0.003338,0.006185,0
0.002193,0.003788,0.006111,0
0,0.00242,0.006204,0
0,0.003677,0.006167,0
0.004386,0.002313,0.006259,0
0,0.015061,0.006185,0
0.001096,0.007887,0.006277,0
0,0.00715,0.006075,0
0.003289,0.004115,0.00613,0
0.013158,0.048992,0.025753,0
0,0.006017,0.006866,0
0,0.00392,0.006314,0
0.002193,0.006711,0.006885,0
0,0.002712,0.006111,0
0.001096,0.003342,0.00613,0
0.005482,0.005403,0.006185,0
0,0.003661,0.006222,0
0,0.004514,0.006277,0
0.001096,0.004331,0.006167,0
0.003289,0.003629,0.006167,0
0,0.006899,0.006167,0
0.005482,0.004737,0.006277,0
0.002193,0.003984,0.006185,0
0,0.004761,0.006222,0
0.001096,0.006093,0.006774,0
0,0.020484,0.006111,0
0.001096,0.012011,0.006185,0
0.005482,0.003685,0.006185,0
0,0.003908,0.006185,0
0.002193,0.005284,0.006774,0
0,0.004434,0.006185,0
0.002193,0.00437,0.006185,0
0,0.00902,0.006314,0
0,0.004578,0.006185,0
0.001096,0.004179,0.006111,0
0,0.005842,0.006185,0
0,0.004171,0.006167,0
0,0.004853,0.006204,0
0.001096,0.006093,0.006204,0
0.001096,0.005335,0.00624,0
0.004386,0.003286,0.006111,0
0.001096,0.003374,0.006185,0
0,0.0104,0.006314,0
0.001096,0.002592,0.00613,0
0,0.00252,0.006204,0
0.013158,0.048856,0.025771,0
0.003289,0.004358,0.006866,0
0,0.002564,0.006111,0
0.001096,0.003525,0.006866,0
0.002193,0.004554,0.006204,0
0.001096,0.007501,0.006866,0
0.003289,0.006085,0.006167,0
0.010965,0.052357,0.025753,0
0,0.048218,0.025716,0
0.001096,0.004231,0.006167,0
0,0.004933,0.006185,0
0.002193,0.005419,0.006296,0
0,0.007014,0.006204,0
0.02193,0.006193,0.006185,0
0.004386,0.004043,0.006977,0
0.003289,0.004765,0.006277,0
0.001096,0.003569,0.006185,0
0.020833,0.048079,0.025734,0
0.002193,0.0053,0.006093,0
0.001096,0.003796,0.006111,0
0.005482,0.005304,0.006185,0
0.003289,0.006105,0.008228,0
0.001096,0.005044,0.00613,0
0.004386,0.007333,0.008155,0
0,0.003262,0.006277,0
0,0.002492,0.006167,0
0,0.043908,0.006093,0
0,0.00644,0.006093,0
0.024123,0.047249,0.025716,0
0.002193,0.007429,0.006185,0
0.003289,0.006775,0.006903,0
0.006579,0.004638,0.00613,0
0.003289,0.004327,0.006148,0
0.003289,0.008785,0.006222,0
0,0.003174,0.006167,0
0.005482,0.002891,0.006148,0
0.002193,0.004837,0.00694,0
0.001096,0.044558,0.016199,0
0,0.003003,0.00729,0
0.001096,0.044669,0.016236,0
0.001096,0.043473,0.016236,0
0.002193,0.00386,0.007234,0
0,0.004749,0.007216,0
0.001096,0.002767,0.007253,0
0.002193,0.008254,0.008173,0
0.001096,0.013877,0.007198,0
0,0.00595,0.007234,0
0.001096,0.003314,0.007271,0
0,0.002365,0.007216,0
0.001096,0.005579,0.007271,0
0.001096,0.006432,0.008136,0
0.001096,0.004741,0.007345,0
0.002193,0.08681,0.016199,0
0.001096,0.004729,0.007198,0
0.001096,0.004374,0.008136,0
0.001096,0.043162,0.016199,0
0.002193,0.046101,0.016236,0
0,0.004055,0.007216,0
0,0.005567,0.007253,0
0.001096,0.007497,0.007253,0
0.001096,0.002903,0.007326,0
0.001096,0.004793,0.007308,0
0.005482,0.006544,0.007216,0
0,0.004235,0.007253,0
0,0.005706,0.007234,0
0.005482,0.045965,0.016236,0
0.010965,0.049466,0.016236,0
0.006579,0.045327,0.016199,0
0,0.004933,0.00729,0
0,0.007002,0.007234,0
0.001096,0.045188,0.016218,0
0,0.00311,0.007234,0
0.001096,0.009215,0.007234,0
0.001096,0.044358,0.016199,0
0,0.007429,0.00729,0
0.001096,0.00445,0.007198,0
0.001096,0.007505,0.007326,0
0,0.007596,0.007179,0
0.010965,0.002967,0.006111,0
0,0.007206,0.006075,0
0.001096,0.047317,0.025035,0
0,0.003473,0.005964,0
0,0.007349,0.006038,0
0,0.006883,0.005983,0
0.017544,0.047429,0.025035,0
0,0.006727,0.006038,0
0.013158,0.046232,0.025035,0
0,0.009247,0.006056,0
0.016447,0.003972,0.006075,0
0,0.0063,0.006019,0
0,0.004562,0.006645,0
0,0.003074,0.006019,0
0,0.011125,0.006056,0
0,0.0025,0.006075,0
0.001096,0.027351,0.005964,0
0.010965,0.002867,0.006093,0
0,0.006615,0.007952,0
0,0.004737,0.006001,0
0.005482,0.004614,0.006038,0
0.005482,0.008159,0.005983,0
0,0.00967,0.006038,0
0,0.005391,0.006038,0
0,0.004167,0.006038,0
0,0.00506,0.006001,0
0,0.005957,0.006056,0
0,0.00516,0.005983,0
0.001096,0.004051,0.006682,0
0,0.002297,0.006148,0
0,0.010591,0.006038,0
0.001096,0.00449,0.006075,0
0.001096,0.00652,0.006019,0
0,0.002492,0.006001,0
0,0.003744,0.006093,0
0,0.006041,0.006701,0
0.010965,0.003796,0.006001,0
0,0.0026,0.006038,0
0,0.002592,0.006019,0
0,0.004988,0.006075,0
0,0.003397,0.006019,0
0,0.006197,0.006075,0
0,0.003525,0.006111,0
0,0.004901,0.006038,0
0,0.005886,0.006038,0
0,0.00642,0.006019,0
0.001096,0.003856,0.005946,0
0,0.003633,0.006093,0
0,0.009403,0.006019,0
0,0.003385,0.006019,0
0,0.012904,0.006056,0
0,0.006659,0.006093,0
0.010965,0.002277,0.006056,0
0,0.006153,0.006645,0
0,0.004717,0.006056,0
0.005482,0.01365,0.006075,0
0,0.006759,0.006038,0
0,0.002217,0.006019,0
0.005482,0.008537,0.008173,0
0,0.079469,0.006645,0
0.001096,0.007046,0.007952,0
0,0.005443,0.007345,0
0.001096,0.005032,0.007345,0
0.001096,0.004877,0.006774,0
0,0.005319,0.006627,0
0,0.005977,0.006038,0
0.005482,0.004518,0.006185,0
0.005482,0.08957,0.025035,0
0.005482,0.007194,0.006075,0
0,0.012274,0.006001,0
0.002193,0.006823,0.005927,0
0.003289,0.007828,0.006682,0
0,0.007724,0.005964,0
0,0.004335,0.006019,0
0,0.002512,0.006001,0
0,0.012027,0.006848,0
0.005482,0.002293,0.006019,0
0,0.045921,0.025035,0
0.001096,0.04886,0.025035,0
0,0.003788,0.006001,0
0,0.003198,0.006701,0
0.010965,0.00337,0.006001,0
0,0.012988,0.006111,0
0,0.003338,0.006001,0
0.016447,0.004031,0.006148,0
0,0.00307,0.006038,0
0,0.002939,0.006019,0
0.001096,0.004733,0.006111,0
0,0.002851,0.006075,0
0,0.006205,0.006075,0
0.005482,0.006711,0.005946,0
0,0.005961,0.006019,0
0.001096,0.006077,0.00659,0
0.005482,0.005371,0.006056,0
0.005482,0.004067,0.006075,0
0.013158,0.048725,0.025035,0
0,0.008713,0.006038,0
0,0.005236,0.006075,0
0.002193,0.005435,0.007345,0
0.005482,0.00268,0.006038,0
0,0.005985,0.006001,0
0,0.00465,0.006019,0
0,0.006516,0.006075,0
0,0.006081,0.006038,0
0,0.005463,0.006701,0
0,0.006847,0.007382,0
0.016447,0.003892,0.006093,0
0,0.004227,0.006038,0
0,0.052226,0.025035,0
0,0.002975,0.006001,0
0,0.004402,0.006075,0
0,0.007876,0.006075,0
0,0.003553,0.006075,0
0.005482,0.006408,0.006038,0
0.016447,0.003306,0.006019,0
0,0.007477,0.006645,0
0.007675,0.00246,0.006019,0
0,0.006528,0.008044,0
0.001096,0.006372,0.006056,0
0,0.048087,0.024998,0
0.010965,0.004243,0.006111,0
0,0.005415,0.006167,0
0.005482,0.004103,0.006019,0
0.010965,0.003581,0.00613,0
0.008772,0.047947,0.025017,0
0.008772,0.003338,0.006701,0
0.006579,0.002903,0.006075,0
0.005482,0.006926,0.006075,0
0,0.006974,0.005983,0
0,0.005288,0.005927,0
0,0.003019,0.006075,0
0,0.005048,0.006038,0
0,0.004402,0.006093,0
0,0.00703,0.006682,0
0.006579,0.003118,0.006075,0
0,0.009223,0.006075,0
0.005482,0.043896,0.005927,0
0.008772,0.047118,0.024998,0
0,0.008015,0.006093,0
0,0.005455,0.006056,0
0,0.00435,0.006001,0
0.002193,0.006751,0.006682,0
0.002193,0.00463,0.005983,0
0.002193,0.005559,0.006148,0
0,0.003557,0.006111,0
0,0.006017,0.006019,0
0.005482,0.007899,0.007363,0
0,0.007808,0.00751,0
0.001096,0.004486,0.005983,0
