'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10',outlier
0.01120797,0.188405797,0.00724376,0.019540292,0.191983122,0.798507463,1.41E-04,0.00724023,0.018319386,0.044845842,0
0.00871731,0.108695652,0.003340603,0.014186405,0.278481013,0.964818763,2.08E-04,0.004453196,0.010081082,0.02335721,0
0.00871731,0.22826087,0.007007626,0.029549733,0.276371308,0.813432836,1.98E-04,0.009451681,0.01801587,0.049828714,0
0.0124533,0.052536232,0.002243274,0.005065243,0.344936709,0.721748401,4.14E-04,0.003574674,0.0051381,0.012457178,0
0.00498132,0.050724638,9.58E-04,0.01078785,0.367088608,0.882729211,1.76E-04,0.001544986,0.002644929,0.009342884,0
0.00747198,0.179347826,0.004812968,0.026590663,0.255274262,0.608742004,1.35E-04,0.006028476,0.00945237,0.037994394,0
0.00622665,0.088768116,0.00203492,0.015504858,0.290084388,0.762260128,2.02E-04,0.00275674,0.004899623,0.014948614,0
0.00498132,0.076086957,0.001444585,0.016002071,0.372362869,0.979744136,1.23E-04,0.002423508,0.004422668,0.016505761,0
0.00996264,0.074275362,0.002576639,0.008677953,0.419831224,0.898720682,3.61E-04,0.004937898,0.007262715,0.018685768,0
0.01120797,0.061594203,0.002382176,0.00650474,0.402953586,0.789978678,2.70E-04,0.004392608,0.005940251,0.019931486,0
0.00996264,0.070652174,0.002451627,0.008262678,0.466244726,0.920042644,3.88E-04,0.005180248,0.007067597,0.018685768,0
0.01494396,0.150362319,0.007535455,0.012020641,0.314345992,0.562899787,4.36E-04,0.011360194,0.013809999,0.037371535,0
0.01120797,0.449275362,0.017244732,0.046356284,0.432489451,0.831556503,5.11E-04,0.034656165,0.045310671,0.101214575,0
0.04607721,0.740942029,0.108156349,0.020078474,0.239451477,0.675906183,2.81E-04,0.131293547,0.235051815,0.564933043,0
0.01369863,0.418478261,0.019286597,0.035989296,0.278481013,0.68336887,2.70E-04,0.026416238,0.042275506,0.116474618,0
0.01369863,0.119565217,0.00553526,0.010383748,0.341772152,0.734541578,4.02E-04,0.008936686,0.012942809,0.031142946,0
0.01120797,0.213768116,0.008216077,0.022147402,0.358649789,0.883795309,2.95E-04,0.013935171,0.022828773,0.058860168,0
0.01369863,0.208333333,0.009618991,0.017989061,0.294303797,0.739872068,3.27E-04,0.013753408,0.022677015,0.054500156,0
0.0124533,0.186594203,0.007896601,0.01759427,0.342827004,0.764392324,3.17E-04,0.012844593,0.019164896,0.05200872,0
0.052303861,0.110507246,0.018467073,0.002672288,0.029535865,0.115138593,0.001136455,0.006210239,0.009690847,0.009654313,1
0.01120797,0.057971014,0.002243274,0.006132296,0.255274262,0.777185501,1.68E-04,0.002726447,0.005506656,0.016194332,0
0.0124533,0.18115942,0.007667412,0.017085884,0.293248945,0.71641791,3.39E-04,0.010905786,0.017517235,0.042354407,0
0.00996264,0.19384058,0.00670204,0.022333624,0.329113924,0.780383795,2.32E-04,0.010511966,0.016585006,0.051074432,0
0.00871731,0.333333333,0.010230161,0.043050841,0.224683544,0.585287846,1.96E-04,0.011663132,0.019468413,0.061663033,0
0.00498132,0.067028986,0.001270957,0.014139849,0.278481013,0.674840085,2.16E-04,0.001605574,0.002709968,0.008720025,0
0.00747198,0.208333333,0.005590821,0.03084584,0.271097046,0.654584222,2.42E-04,0.007391699,0.011750423,0.035191529,0
0.00622665,0.15942029,0.003660078,0.027609298,0.259493671,0.742004264,1.23E-04,0.004604665,0.008628539,0.030520087,0
0.00249066,0.047101449,5.14E-04,0.016746959,0.452531646,0.921108742,1.55E-04,9.69E-04,0.001474223,0.006540019,0
0.01120797,0.313405797,0.012035892,0.032389621,0.238396624,0.715351812,2.06E-04,0.014419873,0.027511599,0.074120212,0
0.00747198,0.028985507,7.78E-04,0.004510301,0.530590717,0.928571429,3.31E-04,0.001787337,0.002254694,0.007474307,0
0.00871731,0.048913043,0.001507091,0.00650474,0.270042194,0.824093817,4.32E-04,0.001878219,0.003902354,0.006540019,0
0.00871731,0.081521739,0.002507188,0.010694739,0.252109705,0.878464819,2.48E-04,0.003029385,0.006915839,0.014637185,0
0.02615193,0.126811594,0.010799661,0.005996354,0.471518987,0.825159915,0.002016552,0.023417146,0.028161991,0.021800062,0
0.01120797,0.134057971,0.005160224,0.013953627,0.420886076,0.850746269,3.71E-04,0.010027264,0.013831678,0.036748676,0
0.00871731,0.346014493,0.010619088,0.044680284,0.278481013,0.729211087,1.49E-04,0.01448046,0.024693232,0.08657739,0
0.00871731,0.125,0.003840651,0.016281404,0.434599156,0.987206823,2.75E-04,0.007664344,0.011837142,0.033945811,0
0.01120797,0.217391304,0.008354979,0.022519847,0.382911392,0.871002132,3.25E-04,0.014995456,0.022893813,0.059483027,0
0.00996264,0.126811594,0.004389316,0.014678031,0.316455696,0.890191898,1.96E-04,0.006604059,0.012270737,0.035191529,0
0.0124533,0.039855072,0.001708499,0.00388087,0.382911392,0.848614072,5.05E-04,0.002968797,0.004552747,0.009031454,0
0.03237858,0.206521739,0.021515981,0.007918167,0.254219409,0.650319829,2.73E-04,0.027355347,0.045093873,0.120523201,0
0.0124533,0.161231884,0.006827053,0.015223662,0.327004219,0.795309168,3.67E-04,0.010633141,0.017192039,0.039240112,0
0.00996264,0.126811594,0.004389316,0.014678031,0.255274262,0.746268657,2.34E-04,0.005483187,0.010406278,0.026782934,0
0.01120797,0.148550725,0.005715833,0.015443404,0.393459916,0.850746269,3.88E-04,0.010481672,0.015327581,0.037371535,0
0.00871731,0.237318841,0.007285431,0.030713622,0.324894515,0.915778252,2.22E-04,0.011299606,0.020942635,0.056057303,0
0.00622665,0.18115942,0.004160127,0.031333742,0.359704641,0.735607676,1.98E-04,0.006997879,0.009734206,0.037060106,0
0.00622665,0.09057971,0.002076591,0.015815849,0.424050633,0.804904051,2.91E-04,0.003998788,0.005268178,0.01744005,0
0.00622665,0.079710145,0.001826566,0.013953627,0.426160338,0.964818763,1.29E-04,0.003514087,0.005506656,0.02304578,0
0.01867995,0.077898551,0.004840748,0.005108074,0.341772152,0.727078891,2.81E-04,0.007815813,0.011208429,0.034257241,0
0.00996264,0.061594203,0.002139097,0.007229145,0.363924051,0.820895522,1.86E-04,0.003574674,0.005528335,0.019931486,0
0.00996264,0.074275362,0.002576639,0.008677953,0.421940928,0.938166311,3.73E-04,0.004968191,0.007566232,0.018374338,0
0.0124533,0.186594203,0.007896601,0.01759427,0.332278481,0.730277186,3.15E-04,0.01251136,0.018362746,0.050763002,0
0.01494396,0.748188406,0.037330018,0.059291276,0.321729958,0.630063966,4.20E-04,0.057921842,0.076030872,0.193709125,0
0.01120797,0.326086957,0.012522051,0.033693177,0.463080169,0.857142857,4.54E-04,0.026688882,0.033820405,0.084708813,0
0.0124533,0.746376812,0.031503063,0.069904077,0.320675105,0.793176972,2.91E-04,0.048833687,0.079239474,0.206477733,0
0.01494396,0.628623188,0.031371106,0.049836776,0.270042194,0.702558635,3.17E-04,0.042047864,0.070567576,0.168794768,0
0.01369863,0.748188406,0.034454739,0.064233612,0.275316456,0.71641791,2.62E-04,0.046864586,0.078892599,0.209903457,0
0.01120797,0.03442029,0.001340408,0.003711408,0.367088608,0.578891258,5.01E-04,0.002211451,0.002471491,0.006851448,0
0.01120797,0.746376812,0.028634728,0.076896719,0.27742616,0.713219616,2.97E-04,0.039230536,0.065277718,0.163811897,0
0.01120797,0.09057971,0.003493395,0.009484295,0.377637131,0.644989339,4.28E-04,0.006119358,0.007219356,0.020554344,0
0.01369863,0.123188406,0.005701943,0.010694739,0.367088608,0.722814499,5.01E-04,0.009815208,0.013137927,0.029274369,0
0.01120797,0.217391304,0.008354979,0.022519847,0.369198312,0.83901919,3.43E-04,0.014510754,0.022113342,0.055745874,0
0.01369863,0.211956522,0.009785674,0.01829819,0.314345992,0.763326226,4.00E-04,0.014783399,0.023739323,0.051385861,0
0.01369863,0.188405797,0.008702235,0.016281404,0.335443038,0.698294243,3.86E-04,0.013904877,0.019425053,0.049517284,0
0.03985056,0.048913043,0.006368675,0.001566128,0.048523207,0.222814499,9.47E-04,0.002544683,0.005268178,0.004671442,1
0.01992528,0.106884058,0.007035406,0.006558745,0.091772152,0.329424307,0.001231328,0.00408967,0.008043186,0.00591716,1
0.01120797,0.057971014,0.002243274,0.006132296,0.242616034,0.828358209,1.66E-04,0.002605271,0.005853532,0.015571473,0
0.01120797,0.088768116,0.003423944,0.009298073,0.443037975,0.799573561,3.51E-04,0.006937292,0.008650219,0.026471504,0
0.01120797,0.175724638,0.006757601,0.018236737,0.358649789,0.83901919,3.01E-04,0.011420782,0.017885791,0.047648708,0
0.01120797,0,2.08E-05,1.73E-04,1,1,0.001816714,9.09E-05,6.50E-05,0,1
0.00996264,0.19384058,0.00670204,0.022333624,0.355485232,0.87206823,2.46E-04,0.011239018,0.018384425,0.052631579,0
0.01618929,0.335144928,0.018036476,0.024728442,0.268987342,0.628997868,3.03E-04,0.023992729,0.036660452,0.099034569,0
0.00622665,0.06884058,0.001576542,0.012091405,0.436708861,0.881663113,2.22E-04,0.003089973,0.004357629,0.015882903,0
0.00622665,0.15942029,0.003660078,0.027609298,0.370253165,0.808102345,2.08E-04,0.006301121,0.009343971,0.032700093,0
0.00373599,0.115942029,0.001757115,0.030248067,0.257383966,0.606609808,3.35E-04,0.00212057,0.00340372,0.008720025,0
0.00747198,0.702898551,0.018862945,0.103472485,0.121308017,0.556503198,3.84E-05,0.013571645,0.034340719,0.118343195,0
0.00249066,0.003623188,1.39E-05,0.001849186,0.765822785,0.763326226,0.001211143,0,0,0,0
0.02241594,0.079710145,0.005889461,0.004396705,0.201476793,0.554371002,4.06E-04,0.006089064,0.010644756,0.021177203,0
0.02864259,0.172101449,0.01595294,0.007435851,0.164556962,0.471215352,4.40E-04,0.014328991,0.025018428,0.046714419,0
0.02117061,0.141304348,0.009827344,0.008160255,0.216244726,0.590618337,4.38E-04,0.010845198,0.0188397,0.035502959,0
0.02864259,0.114130435,0.010619088,0.00495351,0.184599156,0.541577825,4.80E-04,0.010330203,0.01881802,0.031765805,0
0.02117061,0.085144928,0.005951968,0.00495351,0.223628692,0.492537313,6.66E-04,0.006694941,0.009669167,0.016194332,0
0.02117061,0.114130435,0.007952162,0.006609025,0.220464135,0.685501066,4.52E-04,0.008906392,0.017452196,0.02865151,0
0.01369863,0.016304348,7.85E-04,0.001538195,0.411392405,0.778251599,8.68E-04,0.001393517,0.001907818,0.002802865,0
0.00996264,0.061594203,0.002139097,0.007229145,0.233122363,0.631130064,1.31E-04,0.002393214,0.00431427,0.015882903,0
0.00996264,0.137681159,0.004764352,0.015920133,0.209915612,0.530916844,1.76E-04,0.005059073,0.008259984,0.02865151,0
0.00996264,0.036231884,0.001264012,0.004331528,0.26371308,0.588486141,1.82E-04,0.001514693,0.002363092,0.009031454,0
0.00996264,0.039855072,0.001389024,0.004746803,0.123417722,0.273987207,3.88E-04,8.48E-04,0.001279105,0.003425724,0
0.01120797,0.045289855,0.001757115,0.004828741,0.274261603,0.549040512,2.08E-04,0.002241745,0.003100204,0.012145749,0
0.00996264,0.476449275,0.016452988,0.054611513,0.220464135,0.586353945,2.00E-04,0.018539836,0.031392273,0.096543133,0
0.00498132,0.010869565,1.94E-04,0.002594075,0.186708861,0.573560768,3.37E-04,3.03E-05,3.04E-04,6.23E-04,1
0.01120797,0.355072464,0.01363327,0.036672731,0.203586498,0.734541578,1.76E-04,0.014389579,0.031912587,0.080037372,0
0.00996264,0.121376812,0.004201797,0.014057911,0.298523207,0.775053305,2.68E-04,0.005998182,0.010319559,0.027094363,0
0.00996264,0.028985507,0.001013987,0.003504701,0.097046414,0.42217484,4.32E-04,4.54E-04,0.001365824,0.001868577,1
0.00373599,0.012681159,1.74E-04,0.003711408,0.308016878,0.5,9.08E-04,1.21E-04,2.17E-04,3.11E-04,1
0.104607721,0.123188406,0.040684511,0.001499088,0.119198312,0.404051173,8.88E-05,0.029142684,0.055955426,0.209592027,1
0.01494396,0.02173913,0.001125109,0.001849186,0.075949367,0.413646055,5.05E-04,4.24E-04,0.001495903,0.001557147,1
0.00747198,0.097826087,0.002625255,0.01461844,0.339662447,0.809168443,2.20E-04,0.004150257,0.006699042,0.021177203,0
0.00747198,0.072463768,0.001944634,0.010893997,0.393459916,0.992537313,1.96E-04,0.003483793,0.00602697,0.018997197,0
0.00871731,0.119565217,0.003673968,0.015583071,0.358649789,0.70575693,2.64E-04,0.006149652,0.008259984,0.028028652,0
0.00747198,0.019927536,5.35E-04,0.003178812,0.447257384,0.746268657,3.75E-04,1.00E-03,0.001235746,0.004048583,0
0.00747198,0.045289855,0.001215396,0.006903256,0.293248945,0.771855011,2.16E-04,0.001605574,0.002948446,0.008720025,0
0.00871731,0.061594203,0.001896018,0.008134184,0.283755274,0.760127932,1.53E-04,0.00251439,0.004552747,0.015571473,0
0.01120797,0.490942029,0.01884211,0.050639394,0.239451477,0.775053305,1.98E-04,0.022750682,0.046394658,0.118654625,0
0.00996264,0.490942029,0.016953037,0.056267028,0.228902954,0.675906183,1.88E-04,0.01975159,0.03679053,0.106197446,0
0.01618929,0.032608696,0.001798786,0.002513999,0.080168776,0.510660981,3.69E-04,8.18E-04,0.002970125,0.003425724,1
0.01618929,0.032608696,0.001798786,0.002513999,0.064345992,0.471215352,0.005853855,6.97E-04,0.002753328,0,1
0.00996264,0.489130435,0.016890531,0.056060321,0.244725738,0.65565032,1.88E-04,0.020751287,0.035641504,0.111180318,0
0.01120797,0.489130435,0.018772658,0.050453172,0.209915612,0.737739872,1.78E-04,0.020357467,0.044161644,0.112426036,0
0.01120797,0.490942029,0.01884211,0.050639394,0.189873418,0.626865672,1.98E-04,0.018903363,0.038156354,0.099034569,0
0.01743462,0.023550725,0.001409859,0.001724417,0.061181435,0.29424307,1.86E-04,4.85E-04,0.001387504,0.003425724,1
0.01120797,0.489130435,0.018772658,0.050453172,0.207805907,0.684434968,1.80E-04,0.020236292,0.041213199,0.111180318,0
0.00996264,0.489130435,0.016890531,0.056060321,0.253164557,0.708955224,1.82E-04,0.021357164,0.038308113,0.116163189,0
0.00747198,0.041666667,0.001118164,0.006372523,0.051687764,0.251599147,1.80E-04,3.03E-04,9.32E-04,0.002491436,1
0.01120797,0.489130435,0.018772658,0.050453172,0.226793249,0.67803838,1.94E-04,0.021720691,0.040866323,0.114606042,0
0.00498132,0.019927536,3.68E-04,0.004456296,0.085443038,0.218550107,6.06E-04,3.03E-05,1.95E-04,3.11E-04,1
0.00871731,0.007246377,2.29E-04,0.001150853,0.235232068,0.413646055,5.39E-04,1.21E-04,2.38E-04,6.23E-04,1
0.00996264,0.489130435,0.016890531,0.056060321,0.245780591,0.687633262,1.66E-04,0.020872463,0.037224125,0.118654625,0
0.00373599,0.007246377,9.03E-05,0.002314742,0.314345992,0.786780384,2.68E-04,0,1.95E-04,6.23E-04,1
0.00996264,0.490942029,0.016953037,0.056267028,0.237341772,0.648187633,1.74E-04,0.020357467,0.035403026,0.113360324,0
0.00747198,0.025362319,6.81E-04,0.003977705,0.065400844,0.248400853,2.83E-04,1.51E-04,5.20E-04,0.001245718,1
0.00871731,0.489130435,0.015008404,0.063069723,0.276371308,0.807036247,1.66E-04,0.020418055,0.038329792,0.116474618,0
0.00747198,0.02173913,5.83E-04,0.00344511,0.107594937,0.44989339,2.02E-04,2.12E-04,8.02E-04,0.001868577,1
0.00996264,0.356884058,0.012327587,0.040955841,0.25,0.659914712,1.78E-04,0.015389276,0.026145775,0.085020243,0
0.00373599,0.010869565,1.46E-04,0.003245852,0.246835443,1,2.02E-04,3.03E-05,4.55E-04,9.34E-04,1
0.00498132,0.003623188,5.56E-05,0.001104297,0.437763713,0.573560768,5.05E-04,0,4.34E-05,3.11E-04,1
0.00747198,0.005434783,1.46E-04,0.001050293,0.246835443,0.314498934,0.001413,3.03E-05,6.50E-05,0,0
0.00747198,0.115942029,0.003111414,0.017279555,0.278481013,0.837953092,1.05E-04,0.004150257,0.008216624,0.029274369,0
0.02739726,0.489130435,0.043240315,0.021929522,0.078059072,0.31663113,1.76E-04,0.023598909,0.048389195,0.130488944,0
0.00871731,0.050724638,0.001562652,0.006737518,0.35021097,0.876332623,2.16E-04,0.002484096,0.00429259,0.013080037,0
0.00871731,0.010869565,3.40E-04,0.001616408,0.265822785,0.942430704,1.11E-04,3.03E-04,9.97E-04,0.003114295,0
0.00871731,0.018115942,5.63E-04,0.002547519,0.280590717,0.855010661,6.66E-05,6.36E-04,0.001495903,0.006228589,0
0.00871731,0.123188406,0.00378509,0.016048626,0.239451477,0.666311301,1.01E-04,0.004453196,0.008064866,0.031765805,0
0.00871731,0.097826087,0.003007237,0.012789738,0.201476793,0.634328358,7.87E-05,0.003029385,0.006113689,0.023668639,0
0.00871731,0.432971014,0.013286014,0.055853614,0.14978903,0.482942431,6.86E-05,0.011087549,0.021267832,0.08657739,0
0.00747198,0.038043478,0.001020933,0.005839927,0.109704641,0.487206823,1.21E-04,5.15E-04,0.001582622,0.004360012,0
0.00871731,0.490942029,0.015063965,0.063302501,0.144514768,0.667377399,6.46E-05,0.012238716,0.032302823,0.096543133,0
0.00871731,0.490942029,0.015063965,0.063302501,0.141350211,0.508528785,7.06E-05,0.012026659,0.025256905,0.092805979,0
0.0124533,0.489130435,0.020654786,0.045864657,0.13185654,0.560767591,9.89E-05,0.015752802,0.037831158,0.10962317,0
0.00747198,0.384057971,0.010306558,0.056652508,0.155063291,0.715351812,5.05E-05,0.008754923,0.023544205,0.073497353,0
0.0124533,0.490942029,0.020731182,0.04603412,0.122362869,0.568230277,8.68E-05,0.015056044,0.038459871,0.109311741,0
0.00498132,0.014492754,2.64E-04,0.003338963,0.132911392,0.502132196,1.21E-04,3.03E-05,3.69E-04,0.001245718,1
0.00871731,0.059782609,0.001840457,0.007901407,0.271097046,0.901918977,1.01E-04,0.002332626,0.005203139,0.01712862,0
0.00871731,0.010869565,3.40E-04,0.001616408,0.359704641,0.942430704,2.02E-04,4.54E-04,9.97E-04,0.003114295,0
0.01120797,0.025362319,9.93E-04,0.002780297,0.205696203,0.701492537,1.23E-04,9.09E-04,0.002189654,0.006851448,0
0.00871731,0.036231884,0.001118164,0.004875296,0.240506329,0.917910448,7.67E-05,0.001211754,0.003208603,0.010277172,0
0.00871731,0.048913043,0.001507091,0.00650474,0.260548523,0.966950959,1.21E-04,0.001817631,0.004552747,0.012768608,0
0.01120797,0.106884058,0.004118456,0.011160294,0.1592827,0.568230277,8.88E-05,0.003483793,0.007587911,0.026160075,0
0.00747198,0.019927536,5.35E-04,0.003178812,0.334388186,0.847547974,1.11E-04,7.27E-04,0.001409184,0.00591716,0
0.00747198,0.009057971,2.43E-04,0.001582888,0.170886076,0.23880597,0.001614857,6.06E-05,1.08E-04,0,0
0.00747198,0.010869565,2.92E-04,0.001849186,0.332278481,1,7.67E-05,3.33E-04,9.11E-04,0.003737154,0
0.00622665,0.028985507,6.60E-04,0.005262638,0.306962025,0.864605544,6.06E-05,8.48E-04,0.001777739,0.008097166,0
0.123287671,0.086956522,0.033982471,8.99E-04,0.043248945,0.360341151,1.55E-04,0.013662527,0.042297186,0.080348801,1
0.01867995,0.052536232,0.003285042,0.00347863,0.085443038,0.436034115,2.60E-04,0.001726749,0.004747865,0.008408595,1
0.01120797,0.010869565,4.38E-04,0.00129052,0.110759494,0.573560768,1.15E-04,1.21E-04,7.59E-04,0.001868577,1
0.00871731,0.096014493,0.002951676,0.012556961,0.203586498,0.728144989,5.85E-05,0.002999091,0.00682912,0.025225786,0
0.01120797,0.322463768,0.012383148,0.033320732,0.156118143,0.742004264,8.28E-05,0.010633141,0.029245978,0.078791654,0
0.00622665,0.007246377,1.60E-04,0.001538195,0.19092827,0.608742004,1.51E-04,0,2.60E-04,9.34E-04,1
0.00871731,0.043478261,0.001340408,0.005806407,0.293248945,1,1.31E-04,0.001787337,0.004184191,0.012145749,0
0.00622665,0.019927536,4.51E-04,0.003711408,0.091772152,0.481876333,8.68E-05,9.09E-05,6.50E-04,0.001868577,1
0.099626401,0.086956522,0.027516564,0.001113609,0.064345992,0.358208955,2.54E-04,0.013389882,0.034102242,0.061663033,1
0.01120797,0.489130435,0.018772658,0.050453172,0.152953586,0.731343284,7.67E-05,0.015934565,0.043793088,0.119900343,0
0.01120797,0.489130435,0.018772658,0.050453172,0.143459916,0.642857143,6.26E-05,0.015207513,0.038936825,0.120523201,0
0.00622665,0.009057971,2.01E-04,0.001849186,0.14978903,0.378464819,5.05E-04,0,1.73E-04,3.11E-04,1
0.00622665,0.014492754,3.26E-04,0.002780297,0.101265823,0.249466951,6.06E-04,3.03E-05,1.95E-04,3.11E-04,1
